x0,x1,y_true,y,split
3.745401188473625,6.72702994208898,-0.40915160171158216,-0.5451473427697078,train
9.50714306409916,7.966813971913723,1.2739806145101853,1.335523578552806,test
7.319939418114051,2.50467898792499,3.524890490037432,3.5627136474015653,train
5.986584841970366,6.248740996069989,-0.6569323011427091,-0.5324131490986342,train
1.5601864044243652,5.717459831437487,0.35309280139451354,0.25027816847422,test
1.5599452033620265,8.32830376788271,0.2354307076469292,0.23985176015658827,train
0.5808361216819946,9.060870604812605,0.3976917389024851,0.22023890549702252,train
8.661761457749352,0.12156771477386807,1.65287256754594,1.7440668891961528,train
6.011150117432088,6.740199190587926,-0.7825900441891955,-0.7151367907319797,train
7.080725777960454,0.5183579911972902,1.7551013502223385,1.8195560029559228,train
0.20584494295802447,5.488586650773559,0.3219947067235055,0.32220518079990784,train
9.699098521619943,2.876327290436782,3.026824678364777,3.08074515416732,test
8.324426408004218,3.067765995221412,3.9098712512940237,4.118435335374142,train
2.1233911067827616,3.5295850345235658,1.5433642356032804,1.5063019821878185,train
1.8182496720710062,6.212924490496102,0.24644118525404993,0.2644650591363609,train
1.8340450985343382,3.340499656687692,1.663529841506412,1.5223334226128287,train
3.0424224295953772,7.326990505902804,-0.22675656549152812,-0.3396304904993113,test
5.247564316322379,4.045273855738697,1.1613837023210722,1.1740994304232022,train
4.319450186421157,0.6835320030995862,1.0380540170259396,1.1815653780971875,train
2.9122914019804194,7.837598424841072,-0.19290412020714764,-0.22622062735985207,test
6.118528947223795,2.85758324592706,2.446446026585119,2.415776877774543,train
1.3949386065204183,4.3276687959926265,0.8567025479842992,0.8038074661987306,test
2.9214464853521815,6.8544388322190155,-0.12139626911109358,-0.1909146363208556,train
3.663618432936917,3.32456157148712,1.3362697787328464,1.3746160679749932,train
4.56069984217036,0.5658565614671562,0.9715500775714432,0.7769065836982194,train
7.851759613930136,3.739210470128136,3.613046777068998,3.7795689220356725,train
1.9967378215835974,9.444485826943033,0.29760216082379026,0.2110972620669604,train
5.142344384136116,6.417343972985582,-0.8447917971508117,-0.7509443440438532,train
5.924145688620425,6.71479148667207,-0.820352321785593,-0.9854521394467969,train
0.46450412719997725,6.322821536376399,0.30061399088260643,0.3875632078536148,train
6.075448519014383,1.989921389594368,2.1861012315058486,2.2734540305217332,train
1.7052412368729153,4.183338641022801,1.0021099402424467,1.0520562096032133,train
0.6505159298527952,7.509397983633183,0.3053194272404085,0.1760437194064355,train
9.488855372533333,1.0137289755315915,2.1584607741807047,2.1909020388284546,train
9.656320330745594,2.7785277608971226,3.050702965280475,2.8969056612650044,test
8.08397348116461,2.763191084658536,3.897293213548948,3.864433990386444,test
3.0461376917337066,4.32018927594506,0.8572301040730654,0.9910538071972579,test
0.9767211400638387,9.803687409421851,0.4558044870017842,0.5593757375209807,train
6.842330265121569,0.6750254668382194,1.783432836755468,1.7854066192857243,test
4.4015249373960135,5.1870099438059505,0.09121295064489865,-0.035511904225070806,train
1.2203823484477883,1.7936468201221045,1.9425292530651292,2.026455655647774,train
4.951769101112702,9.706765454097441,-0.06647560093824745,-0.06395604003750417,train
0.34388521115218396,1.133035047274642,1.0109790334691315,0.7093380056991765,train
9.093204020787821,4.036010023615912,3.1896959375571763,3.2914378149783237,train
2.587799816000169,7.378849848346062,-0.06732796288291121,-0.0704782312859712,train
6.62522284353982,7.045544280274453,-0.365327043575274,-0.20900838133747462,train
3.1171107608941098,4.227286368939323,0.9051056258845862,0.7627204584350216,test
5.200680211778108,3.4652416795271823,1.4863169302650672,1.0733454345495872,train
5.4671027934327965,3.9761237855287055,1.3544508759618177,1.3907317775466919,train
1.8485445552552704,2.642762631586393,2.128790470003288,2.1666937479719444,train
9.695846277645586,2.053329387067998,2.747222529244187,2.527435217655348,test
7.7513282336111455,4.8303969755889,2.408490948030013,2.2812860070673544,train
9.394989415641891,2.685337560676073,3.2575253475663732,3.6157036542499603,train
8.948273504276488,2.874616648972501,3.633897952037916,3.5941685721979217,train
5.978999788110851,6.56756063474557,-0.7727294568440413,-0.6777047899151332,train
9.218742350231167,9.685373316998922,1.2946227247342397,1.2100369471763497,train
0.884925020519195,6.036372005593751,0.31954894876188306,0.04780957191097268,train
1.959828624191452,0.7697946706496628,1.6670696930533382,1.6449361209698705,train
0.45227288910538066,0.7558361385406698,0.9156997400712883,0.8811711472340946,train
3.2533033076326436,9.51423220845566,0.031065553351963593,-0.0209186176749247,train
3.8867728968948203,2.9729079030733363,1.429036731326651,1.41413342271082,train
2.713490317738959,0.9206698608247543,1.7152176513908914,1.749572526704824,train
8.287375091519294,5.990445871503816,1.4763191072398307,1.4568039035768359,train
3.567533266935893,6.236487782902661,-0.19372413766058805,-0.35804493949374533,train
2.8093450968738076,6.485048201186881,-0.0126833674561726,0.05052065544687946,test
5.426960831582485,2.674020278575413,1.8103142408414707,1.5568959126495558,train
1.4092422497476265,0.15110684214475034,1.0152377546355253,0.7486912851885793,train
8.021969807540398,9.650153694544718,0.9447925150272869,1.0408859793384908,train
0.7455064367977082,2.508930456911025,1.5281666295387044,1.5940792649163007,train
9.868869366005173,6.760262880525475,1.4538609746945812,1.4463995772349565,train
7.722447692966574,7.0662986987870955,0.583527329003428,0.4021190233852686,train
1.987156815341724,6.100074170794857,0.2431287169020342,0.15110029461440438,train
0.05522117123602399,3.129073942136482,0.8086177039406728,0.7744606267414272,train
