x0,x1,y
5.929399348417031,3.673907286970705,7.383937820226701
9.69878826707639,1.63035336931591,13.699738307538833
7.998552559473152,0.3893801668766561,9.254499502019412
4.9587573507877085,1.520485674244918,4.448812233099052
5.052523724478571,0.00011634755366141114,4.11910474190923
9.27752283195213,2.786430631150364,13.7584534256722
7.2571950838836,0.5183579911972902,7.958555269761024
5.412665786761103,3.9209357690457267,6.576779659200756
4.639324866883362,2.468570275957329,4.710035467023799
6.552419806390217,2.4966895274023013,7.666871897694371
7.158249646820885,4.1317251720771955,9.748132546111485
9.505310525862035,3.373306088457655,14.593488280765264
8.948166560605276,4.579289944340279,13.91778774790755
7.915790437258485,3.252951340230311,10.830151185344546
5.612771975694963,5.201698923107512,7.962173736331253
6.832480282896459,2.3381283309306413,8.104075812290933
9.367299887367345,1.115122123212764,12.826575403620664
8.78515561301348,2.752391810370083,12.338354042446513
5.296505783560065,4.928645844474467,7.116338719241241
9.872761293149445,0.6835320030995862,14.108628390063433
9.447320222914103,4.068048009517236,14.821118139346812
4.626229567393163,0.32659060784495875,3.7998627621731624
5.174463517550413,0.09910695491153643,4.363102584276093
7.328015447662506,5.117074471147008,10.81273767456888
6.519612595026006,3.480955931682881,8.31611161808436
7.476093801762511,5.4090500383808084,11.320647147190726
5.679452305526294,3.8559759251333334,7.068308369078191
6.542925523249618,2.48539820927426,7.648730618353583
9.255685129067764,0.6871367772396098,12.436036377975608
6.527461078518747,2.4339668321853045,7.6942908639088845
8.407030280112,3.977934409290982,12.458908504813651
6.956181464968068,0.9842418910136874,7.603385871390105
9.369578230310628,0.1289746978952544,12.429911633885679
8.511366715168569,2.5990497924283282,11.410342328489262
5.882022669483905,2.369239938967235,6.3694497569946105
9.154882975880419,0.7103488904400213,12.15369563539441
5.3998537971585545,2.8104975016688916,5.860885159493955
7.863450144155521,4.831808633136685,11.787105275973612
8.734232380816605,0.7680304831442153,11.323126677975702
6.918951976926932,5.179605277125789,10.059593137285177
8.282492524372184,1.68858463370395,10.679297105537186
5.227328293819941,2.7140938044671437,5.61574546881719
7.33113022415281,1.0587431821312931,8.37426144298708
7.941973312770843,3.153637432661175,10.709726047995503
7.994103989090426,2.420220799808772,10.333422212100665
9.472485773838587,1.0251596406647445,12.94328927975492
5.074119387178088,1.6881000578456418,5.190698126872361
8.655771456245523,3.2784283788581825,12.526221094356858
8.49975371480662,4.585185621870154,13.178190672823884
8.059254001176212,5.3187176650501655,12.314988426249487
9.671266152591704,1.4669511401518154,13.8624897783189
7.024649705441039,3.2679470585777737,8.888933500521395
5.968428489168892,4.018871998907301,7.6281376451296365
6.034485933813779,4.925353807142892,8.337729950215996
8.22537242923169,0.12156771477386807,10.014443593270286
4.971747640084273,0.2370775364451838,4.172374068165975
6.293986381352625,4.376613281482035,8.549756274802219
8.900970351838083,3.8680724205188,13.533558967380552
9.87668007996647,0.6701653775120997,14.086259982007663
9.436159201675988,1.8573307200518563,13.580062667655563
9.963339160567418,3.846110759787682,16.217218350597797
4.926180939928696,2.026326341353432,4.967626536730531
4.798756203039089,0.8227232427706188,4.078880270686471
8.441704489691972,5.140954425512597,13.102215517387569
7.699935530986108,0.7308156202701499,9.15481800597607
4.720669451099992,3.827987644363878,5.6421652079844655
9.09454610937242,5.250493402453847,15.03416089428303
7.181230762264944,3.9191056294390902,9.603215413772368
6.5888547023265716,0.393918336928194,6.694710778819529
8.003565078223616,0.504167736022092,9.672943982669738
7.140326444668564,2.889685249210585,9.02555075550194
8.049889996807698,2.8060081323791595,10.846925233153197
7.886149646724064,4.096728692925192,11.222842461642998
9.502373538208024,1.966535849529587,13.761512017919465
8.837858849634257,1.852703553833237,12.11509033775607
5.903476904587729,3.8278410040304056,7.205961921474247
9.54865280663194,3.216699896595486,14.629513053525951
4.882411370217782,3.8727441142484134,5.559147814445049
8.770905810181889,2.4235369513676233,12.204686733410234
9.193919732144174,5.488728015425997,15.486344935633898
7.090605194509164,2.5967083895041396,8.646584970916923
4.674015112498697,3.282331056783394,5.102747169032617
9.666548190436696,1.4696270958820967,13.822734097150658
7.145959227000623,2.286767796036088,8.613840246300809
6.514203883518642,2.116358985698612,7.463539497576325
8.920846889402345,1.514323143699633,12.075920695204244
6.1062004244163255,5.056341534219588,8.419488943390215
8.557372589057863,1.1259046652919447,10.872828387627639
7.220709382027371,4.896440760320326,10.462154384610374
6.152194382310109,1.8993613645756091,6.656089780818834
7.9402518927029595,1.4284196481433187,9.951786603257226
5.553635509376313,3.809912736683999,6.633329494262859
5.830415609696922,3.2663924942591094,6.943196873265946
6.802282424312914,1.186437657415803,7.459422612333675
7.076809347409157,3.993325801992226,9.783770730044159
6.311386259972629,4.840770697102016,8.746317594756485
8.129857387160936,0.34672704226066386,9.921997434857918
6.057748193568871,3.0104607783431305,6.970880509775805
9.877855202148872,2.187138889065392,14.916826181721728
5.026370931051921,4.7380982839794665,6.485429383609632
7.671882889311269,2.7364041786077165,10.056911698563884
6.318372121697992,2.242934832850451,7.139454433744735
7.95792669436101,2.0918546540792784,10.28652158627522
9.053819764192637,3.0419871963628085,13.004885492851797
6.496466489923685,1.7549162738135737,7.235717434538814
9.743948076661665,2.9004553196243688,14.72149942802346
6.195879548978295,0.860321570329432,6.229420037454743
9.472833396118153,2.0347274249759586,13.650382251858826
7.009691314591199,1.6732130400106038,8.310474024671777
5.650219928590161,5.056967437813739,7.832356533056331
8.078459419412585,3.747219705073764,11.412808024576272
6.018815896363221,1.3217965775387175,6.05448700238885
9.664173858664073,0.5126345917599817,13.276333030850354
5.233296311947413,3.121897365691294,5.868395850229949
6.707323119058341,3.4409161784944207,8.417526689891876
4.742142166574638,1.4727556355209093,4.451871646910092
8.021969807540398,2.810044989087136,10.819499372816063
9.713950940416396,3.952593154311578,15.448097595079215
5.4671027934327965,4.071064891256277,6.61031554268206
9.747931621467831,4.591240232866809,15.94695077348907
7.764474464997246,0.5958709735314371,9.006132093596499
7.851759613930136,2.7875987241455302,10.13998943285138
7.055858626438246,0.2534860426393848,7.694397160954264
9.678600348450304,1.7715352322262556,13.986568503251219
5.899176868546331,2.674020278575413,6.6756423014331965
6.432882184423532,2.8247874397702666,7.723497694307364
5.054551179104499,1.6622936205165872,5.091918653817668
8.117697880901375,3.80951845023475,11.664921739204571
7.660647765353026,0.1071529769535895,8.480130002559209
5.371065418185478,2.483836087432075,5.447244114152296
9.404585843529143,3.656807482613713,14.435125315665195
7.722447692966574,4.051026945275664,10.812634949528851
8.154614284548341,4.764369863437916,12.325645650559814
7.435082562916078,0.3491155265622381,8.321571811657078
7.795844735667533,3.7217325524689713,10.91559976187904
6.36401370183407,3.103084821045475,7.640691461699629
6.182180633162611,0.7845581631712395,6.316413477699151
4.746308757498139,4.840205725094041,6.0048988829054295
6.423255259052274,1.790316374415838,6.984124172088443
7.7513282336111455,1.1099809879131484,9.34387115619575
5.542265141320167,1.2328377929894685,5.18271128205465
8.313735143857098,0.3895784634846422,10.284221287851464
7.364020150656405,2.5116926754840128,9.404256791383638
5.606600944161709,4.75089872866768,7.658370115192909
9.710582451653679,1.009781068177611,13.678114629005176
4.963662472012364,4.884956326599053,6.8133435800123205
6.888853020500907,0.620414169565543,7.2339948406721355
7.6551289899110975,2.611624325108602,9.862974552436189
5.16572628445979,2.976502775682804,5.791785442538511
9.846697395245082,2.2677262531964573,14.473564095370023
6.492103021160636,3.453419522448878,8.172030240001883
6.97015740995268,5.296597239456199,10.236954706224349
4.835456467199247,4.27486454090268,6.057256617400353
8.129010091300776,1.989921389594368,10.650969125999207
4.607787680327258,4.344033190066098,5.727142239430899
4.508393714041321,3.6957419942677316,5.314020115651191
6.966508238768922,3.7546892846650035,9.26957240974195
7.019668772577034,4.455416387418909,9.513027987748536
6.5166682537588505,2.466586158054065,7.426240797438642
7.161506742231936,0.8122963480667267,7.935340977761121
7.6099076002809385,2.458474424934003,9.754472028379183
8.49223410494178,0.23594964645529126,10.519531962624063
8.062012797930613,2.4837626036980023,10.504151227341072
7.987832357736654,5.055087603898639,12.247807489750182
7.259799099852955,1.8445905105988336,8.804661220159671
9.004180571633304,0.0992382112783563,11.563710043321851
5.698896848713165,0.6904590631459973,5.324699294133073
6.675498992914704,1.2595519637935826,7.226499622764242
4.916158751168323,3.9245818622948003,6.030114900854219
8.77472013527053,0.7115828517343281,11.424112145565998
7.7985098889334985,3.4395768655768553,10.713984643332285
4.552201490818012,2.879453426759925,4.8602518484690735
5.833917947661204,3.8782608991693124,7.465184815229294
9.912559937021882,3.4131864595005212,15.700943280055645
6.031521094663882,1.5620656868662197,6.241047727959345
5.062660594952027,3.0781915002611915,5.747933864936792
8.679182945200221,1.2038757878908901,11.1757628320758
9.383048184484826,3.9312179820707915,14.860892589344235
6.2066047982458405,4.826012356615207,8.559781312957595
6.564786073315027,0.5456540828269896,6.714776623295499
4.984421989290572,4.543454230676551,6.427136160660385
7.952673118598902,3.542713272172157,11.072638112246082
9.611905638239142,5.166983852262677,16.210473231374195
5.786754085723934,1.1635848516449587,5.601776954978841
8.985541885270793,0.16947664889580993,11.24524693474183
8.939897100078705,1.090136156409287,12.039736071152793
5.015162946871996,4.328160022094693,6.24339330951842
5.094221281497897,3.6482247020779868,5.76620768791486
7.264617151130048,0.9800768478074107,8.19736438652178
4.944203047025814,1.8161396775660266,5.0021328461150985
5.426960831582485,2.9529049404794327,5.978847884707007
6.765133857772465,4.196273828068104,9.166809362089799
9.305952146439163,0.949652752283765,12.673200754130223
9.979341105333376,1.4407878601319957,14.70823405472925
8.408715794259226,3.917424505622782,12.543962542681452
5.329577865513353,0.6939408590418339,4.819567954637916
4.6035827120192625,5.0552079172349025,6.228248068386776
6.59984046034179,0.19327630917601035,6.905091386910774
9.56614621083458,4.88177675310814,16.031313200457415
5.538022407123763,5.402994067614997,7.892760746087616
7.072386343133986,4.334722327556344,9.815649578570577
6.832587636595959,0.9377652625701649,7.400976251693077
6.057792494526904,1.6169455327398685,6.50784004375074
6.950352288585532,4.981299435480424,9.976777454362947
7.0468076273664675,1.6022560097650629,8.033378091832185
8.564898411883222,2.403989128935069,11.676162643056486
5.2030770090379335,3.9761237855287055,6.393035982950682
5.5085737060913935,2.632473465180112,6.191845394591815
5.426446347075766,1.9692570445342839,5.527216206900456
5.974131021703083,0.533479969888977,5.612683289455648
4.5378954138363925,4.032106331838228,5.403178423781852
6.88402396427736,3.5492466087701002,8.759209308042045
7.994158789689792,0.8456537809723785,9.823410602419909
5.427244433475962,1.834421964034345,5.425186910131458
9.508635622504103,3.433867021776442,14.631569333724494
8.056701529500533,3.0846828148948404,10.995497757813293
4.532888347480276,2.7194603941844875,4.562856326845861
9.626484146779251,1.6269974380856589,13.93789067605745
8.17785329856945,2.0229394915820365,10.6460624512454
6.28942846779884,2.0707580921085524,6.8799594139861435
7.6488326154212825,0.566804321658354,8.821862343243996
5.183296523637368,4.4767342541041835,6.577515021997448
6.3720147680828045,0.5856530528453385,6.293520114966724
9.402302414249576,0.3601881829142639,12.587592085011272
7.260913337226615,5.214596387214719,10.870856550645929
8.60139693349435,4.0031283617299405,12.745911522643345
6.107800710757683,1.0680070400236363,6.16851081747063
6.171449866040301,5.402965317903073,8.818058599769323
8.714605901877178,1.0189238806601353,11.356706416419803
6.865899134926067,1.5577326058017016,7.75063035427933
4.8469628713004695,0.20137848949289827,4.041335545036367
5.399571302805596,3.4273092542790717,6.492705486456715
7.460448792654233,3.356104542698427,9.901531634618655
4.964611523552998,3.5483185554316266,5.771714837249778
