agent_idx,inducing_idx,x0,x1,y
0,0,3.970095098988145,4.885313813438596,1.433624179333087
0,1,8.079360931091681,2.8807971694455867,2.3276904317639007
0,2,6.306387476721176,8.89442019339501,4.656304820120863
0,3,2.3402143967764655,2.6300259326781434,1.003214843780454
0,4,0.7354283596647253,7.25930030103655,0.2219486526607983
0,5,9.581548437045297,8.152374755771845,4.194053946669315
0,6,5.868317189865702,1.4355671775776413,-3.028073436172987
0,7,4.379369004338763,8.86518452833551,0.8298838910673088
0,8,6.718033814646523,7.329775164990252,5.5671792530555875
0,9,2.0317421798816295,0.5339767502766701,2.2944685879036046
0,10,0.8994300441143661,3.3790849556531697,-0.2634661561975664
0,11,1.6292261390195284,5.885043993420543,-2.518715555142747
0,12,8.757239946013591,5.044397373295544,2.2870061529466397
0,13,2.3349178410130156,8.349302857284332,0.8696748886413116
0,14,9.72219692886587,0.5272676417632454,0.31330156533506714
0,15,8.581414078113976,9.673955593045239,4.6750214985987855
0,16,5.995226865142318,5.349818871346209,2.14650326075269
0,17,0.47531580805595386,1.517487332776919,2.7083390193384527
0,18,4.856098163699771,7.445164986307875,-0.7851164254807892
0,19,3.5507396451389965,1.1755765069183095,-1.6303908542919403
0,20,9.379490685589989,3.293520238639803,2.9424367149347033
0,21,7.110015501239298,1.5875974523411691,1.6319506954801262
0,22,6.428389688814098,3.7288260837804317,0.10027264105548755
0,23,3.5881246820152493,2.2898259233364757,-1.5680608468989603
0,24,9.49762132052743,6.892376099049632,4.995526726150894
1,0,0.8432277487106514,9.725613046675967,-1.8767090600522545
1,1,9.636128916944305,9.00607922124173,4.767976194893838
1,2,7.830086889585858,0.6104274318489988,0.4959040710730588
1,3,3.928143698498511,6.842030007957896,-1.2964163580904506
1,4,7.8077503055296145,7.875101285978197,7.893055494687963
1,5,5.154779756441988,2.52911856459384,-3.0891550251222517
1,6,2.674557514719304,5.361766688603891,-2.00899071158177
1,7,1.596224889916487,7.723760764260975,1.4502719273281433
1,8,3.390812655467859,3.5645403219800342,-0.9557091551069066
1,9,1.1528705618250035,5.113802067771521,-3.5280665345130187
1,10,0.6308481140693765,6.417779134159577,-0.8697340931378568
1,11,9.142352711840035,1.9572541149952305,2.65720669768584
1,12,8.13961753936653,4.631657755880105,0.34354787987021296
1,13,7.631765653446427,6.000606309361713,3.0407688453716717
1,14,5.873558109831467,0.38863380016117244,-2.6399651341693344
1,15,1.779686169239839,1.3713412889528414,3.4800444919101925
1,16,6.494122076086221,9.676620227015636,4.927641955997958
1,17,8.01882160675612,1.9193875002462333,3.2541440918292315
1,18,0.5443155906396049,2.548118141360426,1.9676785785900606
1,19,2.61285771670875,9.682948086768452,-0.09336796825148697
1,20,3.464232906338723,7.974121795002638,-0.6187298129553278
1,21,2.5889447447526157,7.249375446709712,0.1482380779237076
1,22,5.8258268107402795,6.813531549669599,1.9778402955468588
1,23,0.43836866208163716,0.2973281275330173,2.0918730633566245
1,24,4.902616642904057,6.260211364982063,1.089650835041615
2,0,5.365279501927481,3.8511725693127996,1.411845419931232
2,1,6.959308553486997,8.506057089890062,6.282503167321658
2,2,5.213232862547724,5.2308846831192986,2.805905820874444
2,3,9.55253195995168,4.4988150636602375,4.177694455314503
2,4,6.9570818856697905,2.6158730713223317,0.979354759104055
2,5,4.918641801941983,0.9122592626246284,-4.1291216525995935
2,6,2.3483467925567294,4.7239953805720685,-3.2427562571519917
2,7,0.400029406366329,9.137575686131619,-1.1747304760965525
2,8,1.6262573587934117,3.9791249390478116,-2.6990603503872084
2,9,8.028002058284283,3.6986222969490625,0.7065155503868725
2,10,8.811219535968274,8.578137479773222,6.68455989884665
2,11,3.91253091045421,9.656006231977983,2.8978801091625495
2,12,8.912258474466935,7.454892072831068,6.668252206229385
2,13,4.6811217840534605,4.433109523634118,2.037006916460238
2,14,2.582589413880588,1.5430702042052906,1.9424422188349098
2,15,6.952797905844967,0.6577665352823887,-0.5069074272242884
2,16,5.358734884449071,9.608076137573242,4.453335073036989
2,17,0.3597169237534805,3.9652569712279297,-0.5970877684034754
2,18,2.9711366901457557,6.177210094097985,-1.1712711161108107
2,19,8.692230149506132,3.78212488574351,2.03032176113192
2,20,1.058769214508796,0.730359879002239,3.1768082027078597
2,21,8.92634763001939,0.5846232523556605,1.0760418307525643
2,22,3.015216157435904,0.3100194558072058,0.17796776867433106
2,23,1.2769235965566041,8.588899294287822,0.814137650818024
2,24,1.5617758347619257,6.703318348233717,-0.1817963611111164
3,0,8.834839692276203,6.2226006928345035,4.398314952947714
3,1,5.0168605600751075,8.278139157400275,-0.02079082820124938
3,2,9.720371869579855,5.535700182393369,5.034923312989009
3,3,9.447085333841962,9.701289572919745,4.937410664088552
3,4,6.132217234770709,7.9793625033643085,2.745875656900984
3,5,7.027224441209668,5.043788700930146,0.29904618783858383
3,6,6.122060938601063,4.539838236466725,1.313299112609841
3,7,2.3274430495607477,3.652488624747436,-1.7227368898140965
3,8,9.784026781757241,2.604822992865732,2.5710291825788234
3,9,3.7470807798950654,5.677620254036566,0.47563917050334503
3,10,7.88844841723901,9.464162940041653,5.235622034009264
3,11,6.347132448378065,6.223886534608111,2.433418566865206
3,12,0.46904076289379937,4.751435051526227,-1.0668027432369
3,13,8.276254707856072,8.460640059882026,7.472253454828324
3,14,3.221855729554089,9.019254895484089,0.45908501425214715
3,15,4.21131689953163,0.5504469554381837,-2.639526539902619
3,16,1.3883874245092103,2.752046507953882,2.093233053500577
3,17,7.68377681196969,7.058628894464979,6.92544502272066
