x0,x1,y_true,y,split
3.745401188473625,5.719958782835928,4.271081528373385,4.414903974343535,train
9.50714306409916,8.054323292999863,5.183206794099627,5.352359738277092,test
7.319939418114051,7.60160929790159,5.436746275672349,5.144644904551227,train
5.986584841970366,1.5389990469377368,2.9673948306358424,3.114163501485825,train
1.5601864044243652,1.492494697414739,2.280555198042238,2.1589759035689937,test
1.5599452033620265,2.6817436774491332,1.1075017834415901,1.236048113989008,train
0.5808361216819946,3.610747263410372,0.8360147652117964,0.8257477913118341,train
8.661761457749352,4.084555814084826,4.7152613994480514,4.719577734060201,train
6.011150117432088,6.796972168333452,6.09651143476885,6.068746787355667,train
7.080725777960454,0.566804321658354,2.539510570565202,2.721329951200225,train
0.20584494295802447,0.34672704226066386,0.7549120829259379,0.5689738810471837,train
9.699098521619943,3.9191056294390902,3.9797823076857677,4.070958358496019,test
8.324426408004218,6.971636921379805,4.722680941372383,4.887880466105815,train
2.1233911067827616,1.9343534295648257,1.8727769530305498,1.9802279651116115,train
1.8182496720710062,6.415044812562517,2.6921295957769265,3.040834432925439,train
1.8340450985343382,2.5982813794029944,1.2244398204487492,1.1450978060400443,train
3.0424224295953772,8.860861088135163,4.900035250999011,5.043630974388041,test
5.247564316322379,8.956899442666165,4.241316384372905,4.225402789071692,train
4.319450186421157,2.9728720428132647,4.020843559668109,4.20585447112101,train
2.9122914019804194,2.2999375396324053,1.955355107871462,1.9542017585132565,test
6.118528947223795,4.113039720662313,6.02038993516177,5.962208567882399,train
1.3949386065204183,2.405315851801487,1.372093899556562,1.5680047301373063,test
2.9214464853521815,6.723838432917036,3.8291614624721335,3.755427171619294,train
3.663618432936917,8.260646845482855,4.444093985668688,4.232185121833604,train
4.56069984217036,6.73092130911217,4.939625905086401,4.862098872610327,train
7.851759613930136,8.243504472493495,4.916776075520467,5.009631017508747,train
1.9967378215835974,3.9699216220747413,0.7044745643554076,0.9132803770934712,train
5.142344384136116,1.5631697070886086,2.6897027241786526,2.7063721304731296,train
5.924145688620425,7.379509473975921,5.658825032900979,5.8565545929860825,train
0.46450412719997725,3.604745051415539,0.943879365557479,0.7401531273358399,train
6.075448519014383,6.712708252291325,6.17510883521175,6.108619315489065,train
1.7052412368729153,2.7064394198176567,1.1020339894351088,1.0587477218619936,train
0.6505159298527952,0.8122963480667267,1.8533775196967688,1.8361936055758907,train
9.488855372533333,9.925817954877633,7.901139247677374,7.913753405914904,train
9.656320330745594,1.5620150793059928,5.477576050474315,5.581212694083145,test
8.08397348116461,9.884209939634811,5.325517978067879,5.258796952342305,test
3.0461376917337066,9.772799325664472,5.284416044158704,5.305270347201672,test
0.9767211400638387,7.938181039080396,4.135213952592926,4.128445519044318,train
6.842330265121569,6.594229620819975,6.306926838112953,6.16804335252928,test
4.4015249373960135,5.778070502510847,5.057606431303625,5.040556427941409,train
1.2203823484477883,8.661015453778347,4.9969639752583745,4.975415045773807,train
4.951769101112702,2.894395216194879,4.5582095862768846,4.533447501526427,train
0.34388521115218396,4.67681212484877,1.018915076389884,1.0236789948771017,train
9.093204020787821,6.193899693665019,3.6018934724444343,3.613244503536442,train
2.587799816000169,4.1119047586949105,1.5870470040482394,1.52220272718214,train
6.62522284353982,4.27486454090268,6.067934348925929,6.258841559021619,train
3.1171107608941098,3.3028466750208443,2.314197585614682,2.1387754912342296,test
5.200680211778108,5.64231816684536,5.908499341122365,5.8003538248518804,train
5.4671027934327965,8.50574528015116,4.557929214684115,4.974923758317648,train
1.8485445552552704,2.0152837800631285,1.7831713802605615,1.627472677012177,train
9.695846277645586,9.344330387534415,7.420142088512513,7.217078887306049,test
7.7513282336111455,6.8908765374822964,5.444642140476793,5.554813652226976,train
9.394989415641891,8.232732126800302,5.390060900080896,5.078492922014815,train
8.948273504276488,5.561906926300116,3.840598123771919,3.805307037276053,train
5.978999788110851,7.795167014240635,5.336980426155712,5.6588541649171855,train
9.218742350231167,0.1620039733946721,4.637002129193543,4.405261740870532,train
0.884925020519195,8.183804247795353,4.298189636034697,4.00089496317389,train
1.959828624191452,0.4013885908536652,2.9740580581093807,2.749180877815726,train
0.45227288910538066,8.899133763628624,4.258964266604283,4.393718201856331,train
3.2533033076326436,9.919627472386432,5.22986131830886,5.398577826306732,train
3.8867728968948203,2.940674621767778,3.395950326663283,3.3190620071165067,train
2.713490317738959,2.1031855628579366,1.8886540773895524,1.9911359379897127,train
8.287375091519294,7.653633638580407,4.806871178086734,5.015409477213533,train
3.567533266935893,2.530263409202532,2.6694451494978124,2.937547111662286,train
2.8093450968738076,8.655623831722036,4.928780837957809,4.891830545780832,test
5.426960831582485,1.028425921574767,1.932676126317909,1.587455368667411,train
1.4092422497476265,1.2595519637935826,2.4377122873321984,2.3145804489707453,train
8.021969807540398,9.791515551006157,5.171284034203251,5.107263404962962,train
0.7455064367977082,6.738388982700046,2.4552567972513106,2.416415977764552,train
9.868869366005173,8.468872244289528,6.162005948680109,6.133827038528802,train
7.722447692966574,3.2432937735151803,4.969169026369357,5.137003216058957,train
1.987156815341724,6.764837495206044,3.2946359422338847,3.485800206237022,train
0.05522117123602399,5.942418273085972,1.7919716728365778,1.7662206247478602,train
8.154614284548341,6.03150120122947,5.0717355593712945,5.236508290779067,train
7.068573438476172,6.825324595377216,6.087488760907347,6.14113796590201,train
7.2900716804098735,5.753591731290985,6.229609205883185,6.239285101812571,test
7.712703466859457,4.290623693026659,5.539163221444393,5.6751448450108875,train
0.7404465173409036,2.7592269438054684,1.1667899556056307,1.177627762841318,train
3.5846572854427263,7.68581330913202,4.351491482217728,4.660163158782392,train
1.1586905952512971,2.262724300031862,1.5110797934070739,1.2953181183878901,train
8.631034258755935,6.923543061544142,4.347607914794609,4.270332279930806,train
6.232981268275579,2.3333282264932667,4.145369293970609,4.126391459427516,train
3.308980248526492,6.253301699544539,3.8920106555061342,3.957928559074833,train
0.6355835028602363,7.470782671290289,3.2738037680455228,3.463997841110986,train
3.109823217156622,2.187138889065392,2.1007225454311285,2.097062760345705,train
3.2518332202674705,0.5994330086130828,1.9457496397943579,1.7324151923684268,train
7.29606178338064,1.3097374299417408,3.2860413909288337,3.4124184753970845,train
6.3755747135521315,6.059969672710254,6.519974917445514,6.633218732366808,train
8.872127425763265,8.494464062257356,5.369012220662405,5.077733421755495,train
4.722149251619493,0.44996821235424367,0.9161482679200004,0.9155776478693805,test
1.195942459383017,7.341512590416462,3.575078333134754,3.3365570585327093,test
7.13244787222995,3.4131864595005212,5.224136351614901,5.124438686989592,train
7.607850486168974,4.785283699195225,5.796971812541729,5.661550473497309,train
5.612771975694963,9.288595498455656,3.9713094028959155,4.092699107632213,train
7.70967179954561,3.3197150473584545,5.021367499050364,5.0388920251761915,train
4.937955963643907,4.65336933939486,5.714624485404871,5.521785835291467,test
5.227328293819941,0.13682414760681105,0.5911270844943746,0.7231369789379759,train
4.275410183585496,0.8159872000483837,1.4208054927836566,1.2057346191943945,train
0.2541912674409519,2.5859159113478403,1.3284270200209556,1.3779440885915972,test
1.0789142699330445,0.27852240821074403,2.4450572860883497,2.3229556856946165,train
0.3142918568673425,6.3137532604825095,1.9172648791735107,1.8624133167939327,train
6.364104112637804,4.263983568016226,6.106066796791568,6.181707408997326,train
3.143559810763267,5.48145202728022,3.3371556623178353,3.415373072176765,train
5.085706911647028,1.7464718589632955,2.966038795227215,3.166584156260609,test
9.07566473926093,2.959320294366161,4.899322181681894,4.886984126731176,train
2.4929222914887497,6.638244748527251,3.4875808892079188,3.53354851865242,train
4.103829230356297,9.653027236303998,4.5859328353766315,4.520272237015983,train
7.555511385430487,0.504167736022092,2.9867010297138856,3.013999512107305,train
2.2879816549162246,8.903843208552662,5.2804970420283475,5.346419949229624,train
0.7697990982879299,5.768812013112084,1.3291157632864903,1.3143692861683338,train
2.8975145291376805,5.639195667556237,3.0623670789972994,2.791804506383425,train
1.6122128725400442,5.002785352077604,0.8157612737588305,0.8654819082084647,train
9.29697652342573,0.6939408590418339,4.986733249095966,5.041417470699285,train
8.08120379564417,0.8987685173616067,3.7327353560342047,3.6307093345820123,train
6.334037565104235,6.009120056590861,6.522393533797729,6.329735478386851,test
8.714605901877178,3.409585714355583,4.827730604648368,5.049112477223963,train
8.036720768991145,9.172680665776806,5.005643735623053,5.0793605622572136,test
1.8657005888603584,4.065905373594722,0.586870841646433,0.5525086870081766,train
8.925589984899778,1.4328145870264108,4.850552301717547,4.679997369245425,train
5.393422419156507,7.14718833502036,5.457817955797897,5.334545731534695,test
8.074401551640625,2.9335342144100984,4.786505350199864,4.981893909717798,train
8.960912999234932,5.2547030735589315,3.908099832155109,3.9287491232853156,train
3.1800347497186388,6.978327855051701,4.086728225312646,4.00414016526254,test
1.1005192452767676,9.002641112020704,5.105707042469955,5.182160427153653,train
2.279351625419417,7.921911948016761,4.638842646688788,4.516682918571839,train
4.271077886262563,6.763610678727241,4.692542376041927,4.917668830583984,train
8.18014765922493,6.796331823951435,4.920482909992787,5.123402990227295,train
8.607305832563434,9.459246440320864,6.002145557106729,5.932159446426313,test
0.06952130531190703,2.9582409749653604,1.3451423332667707,1.2508417962121416,train
5.107473025775658,0.011120941961874076,0.42235915019160086,0.02963917038775893,train
4.17411003148779,2.719545593981987,3.586175161636928,3.363938045904223,test
2.2210781047073027,2.17891379626744,1.681365761530863,1.4804452952871996,train
1.198653673336828,6.618345851139981,2.5442733416048524,2.5645518927529602,train
3.3761517140362796,6.337115997655291,3.9818991461299578,3.932964090463754,train
9.429097039125192,5.934613827047238,3.1861275954356083,2.984327272323322,train
3.2320293202075523,0.162434432094537,1.9177942105180263,1.8756196041483428,train
5.187906217433661,7.287780544506475,5.2130426731165995,5.288843245263702,train
7.030189588951778,3.235304124854915,5.083588338428272,5.16276424091561,train
3.63629602379294,6.650559890066311,4.246418302697673,3.961467760568841,train
9.717820827209607,5.565784285021533,2.940923986420127,2.9216844643475524,train
9.624472949421111,3.4273092542790717,4.478656552075654,4.271155435529912,train
2.5178229582536416,1.3457626710410775,2.2633888268038014,2.3986481313748422,train
4.972485058923855,0.9441889766048095,1.6298592617762964,1.7474812242293212,train
3.0087830981676964,8.315183331122235,4.677651922525426,4.542947838576757,test
2.848404943774676,9.18397542081558,5.147402215508421,5.032495435148362,train
0.36886947354532795,6.497880467642996,2.076976775930884,2.007786718356138,train
6.095643339798968,1.0343411486048337,2.2818523343096224,1.9439333250999216,test
5.026790232288615,4.020272168882407,5.581346612307577,5.631741838323664,train
0.5147875124998935,7.2893920010515725,2.96469247624467,2.9237657942936504,train
2.7864646423661146,7.798208840100681,4.478926743050668,4.624453005435846,train
9.082658859666537,1.182186222910886,4.944762479495748,4.780001096801365,train
2.395618906669724,0.0003071884538241587,2.840575264043666,2.747706821806176,train
1.448948720912231,7.12137045880605,3.44233571977217,3.2163569310663025,train
4.89452760277563,3.5659617598620565,5.178216740034652,5.027573155510514,test
9.856504541106007,2.5448133161826023,5.15771885237203,4.980421552961797,test
2.4205527151150044,0.1289746978952544,2.8143623047296176,2.9637583565565846,train
6.721355474058786,5.402994067614997,6.519903286570999,6.41516400925829,train
7.616196153287175,8.511507354259818,4.807814640048607,4.826440992760299,train
2.3763754399239967,9.57631646272588,5.514233006732677,5.457118496153406,train
7.282163486118596,5.657449506132892,6.23793131639675,6.047511526494828,train
3.677831327192532,5.144613277398942,4.075773567063305,4.050528503587558,test
6.3230583059357945,0.850563854892411,2.183043698642172,2.2729091984217114,test
6.335297107608947,5.488728015425997,6.551782930381554,6.370619021500051,train
5.357746840747585,3.7997907896539465,5.652408760509547,5.773775679119254,train
0.902897700544083,6.071352808835769,1.6700276551189672,1.5425695168973128,train
8.35302495589238,3.887263478765467,4.975967506759725,4.903519917848799,train
3.2078006497173583,2.4029912345036673,2.2171525255418607,2.296754993993368,train
1.8651851039985423,0.949652752283765,2.722816744586752,2.623301321003829,train
0.40775141554763916,3.1491844458889573,1.1322810353816488,1.1379172642820286,train
5.908929431882418,0.9664483428775228,2.0807715399607076,2.033567915642494,train
6.775643618422825,1.7689695082398393,3.4955994479856463,3.5150046489912192,train
0.16587828927856152,9.87336158579546,4.039131673625812,3.682020807797288,train
5.12093058299281,4.4410355690661865,5.822809681698201,5.5483574094169885,test
2.2649577519793795,5.3187176650501655,1.8488420292252692,1.941237080132295,train
6.451727904094499,8.736185287372153,4.4703301362881644,4.625907347135522,train
1.7436642900499144,9.955689004906878,5.6255187532002076,5.4889457476704795,train
6.90937738102466,5.8271444934468155,6.477779751926127,6.441175499100456,train
3.867353463005374,8.124738210441716,4.3985049755384225,4.442712863473767,train
9.367299887367345,3.2694102433667527,4.698512706638061,4.802495346886866,train
1.3752094414599325,3.057439574472911,0.785106519403632,0.48095492865300465,train
3.410663510502585,4.027037209945602,3.165229995138708,3.0323239580919514,test
1.1347352124058907,6.725072626736491,2.6586313830795056,2.608744476102024,train
9.246936182785628,6.821916892550988,3.714720216224461,3.8201912458098684,train
8.77339353380981,3.152394346494508,4.856386333766588,5.231150906324812,train
2.579416277151556,1.3320992413662869,2.250029652645643,2.215828793624185,train
6.59984046034179,6.323962564655085,6.461526023844307,6.250479404528709,train
8.172222002012159,1.2832586218876452,4.007028016036586,4.067368227616781,test
5.5520081159946235,5.7849250822933005,6.167602350648864,6.365751719079971,train
5.296505783560065,6.93422128056309,5.49687053329857,5.513072651445495,train
2.418522909004517,7.006114963944516,3.813574246232204,3.67757696445906,test
0.9310276780589921,7.534721106595967,3.6176644206507405,3.7613635118727435,test
8.972157579533267,8.728594215656646,5.728452141681151,5.8279839844559165,train
9.004180571633304,4.999589919647884,3.943028889869945,3.7891167632406013,train
6.33101457273268,7.302491895295712,5.873387288715929,5.93060113134608,train
3.390297910487007,6.191727353658367,3.951433148983744,4.101022984132575,train
3.492095746126609,1.8663993979768256,2.241370327447269,2.418653833831103,train
7.259556788702394,0.2568964486940817,2.531952617957172,2.521985271660754,train
8.971102599525771,2.845413856769338,4.9221380790405345,4.868426162113637,test
8.870864242651173,4.430337063376194,4.376094365128966,4.560185438441156,train
7.798755458576238,6.171059444286563,5.585955882333291,5.4044318068861585,train
6.420316461542877,8.499593305032054,4.7198474216130055,4.785634315251157,test
0.8413996499504883,1.9624571670616564,1.7003169179829767,1.4948129238783123,test
1.6162871409461377,1.255497898984771,2.4896594201251654,2.649465860964106,test
8.985541885270793,9.634799474743275,6.826584162927108,6.787877335585433,train
6.0642905965958995,1.0804455937640711,2.3292554839502415,2.519542969297362,train
0.09197051616629648,4.784910701071892,1.3703913751796226,1.4441032886329517,train
1.014715428660321,5.8556372879330185,1.4351520747733333,1.2516690402640438,test
6.635017691080558,5.413744209074382,6.53907414467618,6.752768304487766,train
0.05061583846218687,0.860321570329432,0.7087534100930553,0.9414402000572146,train
1.6080805141749865,0.5702691400361937,2.885144418560282,3.0174873924501644,train
5.487337893665861,1.0548342746103567,2.0019640841305346,1.8877259043751016,train
6.918951976926932,5.855876838726125,6.471649352709765,6.425747259556154,train
6.519612595026006,5.443448876343211,6.5550045154627234,6.576818598073587,train
2.242693094605598,2.3374079203674425,1.5667051931106344,1.4611486332109194,train
7.121792213475358,6.377741418455916,6.249514201212369,6.503366187081849,train
2.3724908749680007,8.200675020556494,4.835896638105222,4.857545608864127,train
3.2539969815926773,0.41578959846593766,1.9216757201097479,1.5161735130436442,test
7.464914051180242,4.981299435480424,5.980807105803836,6.03171047771727,train
6.496328990472147,6.893104121026903,6.189606792900246,6.137383183377649,train
8.49223410494178,2.5231192706968706,4.760046002701209,4.748807019283442,train
6.576128923003433,3.0777090529314908,5.013352653778172,4.958059748910317,train
5.683086033354716,6.136379029893838,6.172462453835637,6.29351941632664,train
0.9367476782809248,8.979352934437369,4.939592549208322,5.1075457159913284,train
3.6771580305943354,8.099244203028993,4.412750558820043,4.4552085331588405,train
2.6520236768172545,5.831302190995835,2.8765847672923837,2.82568808922166,train
2.4398964337908358,7.3022171775724924,4.103550330725013,4.097349750003637,test
9.730105547524456,3.6482247020779868,4.221205752890152,4.224145695376796,train
3.930977246667604,6.409655280987577,4.475294680573996,4.354930174594271,train
8.920465551771134,4.6618159112755695,4.210016487419257,4.296855784704943,train
6.311386259972629,1.8993613645756091,3.5639845586357333,3.6329909072148032,train
7.948113035416484,7.017382738772572,5.174901979398568,5.405968165365069,train
