x0,x1,y
9.595766443210334,6.306352949830805,3.205497890606177
6.918951976926932,5.855876838726125,6.425747259556154
9.32554878419312,6.056992404598756,3.461250777901097
7.974260216069281,6.486829533573645,5.452206358441401
9.372284872364512,9.413343927869017,7.210789338996124
9.69878826707639,9.915327758273865,7.935445781552215
7.145959227000623,9.359372482485595,4.118320312844001
7.900304363070614,9.57971066482454,4.758239042874245
6.2066047982458405,8.114659391516817,5.248426048679259
9.461154621336327,8.143839206690815,5.258710467275526
8.727302504846019,5.3758113805151435,4.191042924847655
6.922765645178525,7.767984372086307,5.292436073140268
4.964611523552998,9.322668839209722,3.85570717271667
9.746905960485515,6.0301386336458815,2.992975300134966
8.359801205122059,9.709402496046186,5.9159684672429425
6.150129680388666,7.085835457678252,5.929235916108646
7.431931987316034,5.7856393227935445,6.164521869185051
6.314189212183764,8.124136576239005,5.115888159826515
4.607787680327258,8.96995289364411,4.263455274166265
7.975591006371881,8.26464609492183,5.0432173064842765
6.16300485925724,6.619015764719286,6.310914662224671
6.011150117432088,6.796972168333452,6.068746787355667
5.944763351861731,8.263903116005553,4.9085369041517435
6.954672066898622,6.623179135395824,6.417757764712274
9.255685129067764,9.554481914380675,7.2138610397732075
7.837382510752365,4.852556041472411,5.61557787510689
5.0040114571020125,8.96256716471579,4.344354594151136
6.102251494776413,4.595629775055219,6.4211730025749025
8.191888594267901,9.429827840711356,5.155623209405515
9.504591705752958,9.577666581762225,7.664388025962245
9.488855372533333,9.925817954877633,7.913753405914904
6.8544388322190155,9.59592147609234,3.5800520153664768
5.982252940637388,7.900832499714378,5.259417116247212
8.845868882296138,6.623718599127535,4.105882515563076
7.70921844644052,5.019454051318418,5.903944046586704
5.634083644838541,7.039366670345154,5.685428511384502
7.422531871990872,8.616249500839784,4.610255350021998
5.858647884535192,6.691541555348508,6.114756566174275
9.385297834731304,8.218014592542003,5.2267993449885966
8.393384923560024,8.695411688592182,5.139012192405399
9.132869475762368,5.182057321825209,3.6640983670159373
8.679182945200221,7.159846935417241,4.408184276038828
7.221432354559059,9.68944397174291,3.821627011173121
8.093611554785136,6.487653861593859,5.412790101003597
8.85977748236187,6.233795659599071,3.8017622617628453
8.860934353132082,8.50317708157599,5.192677192658916
5.3396747254776376,9.45017094248494,4.29589863689481
5.247564316322379,8.956899442666165,4.225402789071692
6.15298025069802,9.891253191087333,3.354906047690714
8.774608626303804,4.8201733977693255,4.305354586127834
6.492103021160636,5.196116758030075,6.762044981258678
7.665150495325847,4.82356208582753,5.568084164173837
