agent_idx,inducing_idx,x0,x1,y
0,0,0.38320290344252594,4.881976378257555,0.3937591094277728
0,1,8.132123798890653,5.360620315299996,2.053123700003943
0,2,5.619278203365295,2.2182988933720984,1.8416360469155804
0,3,5.270476313811762,8.237290278810361,-0.43258214519135585
0,4,4.15783549250529,1.2159848864064964,1.3481424564374445
0,5,7.603818376576864,8.304794802825953,0.4660821984692284
0,6,2.235750553586929,2.411783282711352,2.50912767859847
0,7,1.432611474607243,8.294041534250116,0.2599617775782581
0,8,3.3977825324776125,5.9262993335621275,-0.1134701567237504
0,9,9.607048932202066,2.069511902546897,2.569443350063177
0,10,5.682817105689294,4.979537995076588,0.34894621773546053
0,11,8.008761551029565,2.960564612141698,3.7883508614214576
0,12,9.81025299199398,8.030483354159143,1.327023171770777
0,13,0.298180163465239,0.4311759077636701,0.46404367945210034
0,14,7.445576373102682,0.485792462136442,1.8172352264202765
0,15,4.879080270886209,5.844062850334548,-0.5962695132027673
0,16,6.592649426826727,6.682712196767099,-0.40116156773656186
0,17,2.3035200152044317,4.485893545122871,0.6996730437033316
0,18,3.659973152425894,2.7685136905616323,1.6871643332058248
0,19,2.1690299816092513,6.791382112274907,0.1761752773935794
0,20,1.108313639724142,6.59335398374691,0.3805442348549441
0,21,8.401926768260953,7.670445577343391,0.8119250292029961
0,22,9.314318683652289,4.280778528376875,2.696765126918194
0,23,2.5501658454611262,0.3165034552525583,1.3667155012842696
0,24,3.529997671643983,8.156201781756092,-0.5064711452188548
1,0,0.39130960431767825,3.3477459354587387,0.9046535968502907
1,1,6.237956113379811,9.648713942977311,0.4211571192702622
1,2,6.901161991495742,3.4305953324547316,3.3661795378406554
1,3,1.9751786929011823,9.581274631250057,0.2085763130589395
1,4,6.738761787688076,4.567335919262654,2.0501488290241046
1,5,3.100749171925952,4.056975868870069,0.8160280171401928
1,6,9.428314223517203,9.48896046463898,1.0608071221283335
1,7,6.827638245323022,5.639351409985044,0.4816658923690922
1,8,9.475085072944722,0.5237692478243927,1.8324532024443967
1,9,0.4152282146598303,9.546046822038583,0.4280648941537509
1,10,9.574634106155091,3.186463688962625,3.0072436735189063
1,11,0.4918682022762315,2.1965008290608012,1.512638433347416
1,12,9.68821430921233,6.786334108973597,1.4204570870120807
1,13,5.961440072776682,0.4824596269758272,1.0838595223735636
1,14,7.418459232467035,1.605242290760517,3.049839030613079
1,15,6.270955932893623,8.507556377907546,-0.41017488636351485
1,16,1.8612746689565198,3.3646793223162117,1.5223334226128287
1,17,3.73879044075648,9.543618799766648,0.22341976527602764
1,18,5.324059228135988,3.2129359896681713,1.7548569091134358
1,19,4.22852008797569,6.3395804549577495,-0.5863409127435163
1,20,0.5995110823677177,7.712805048097651,0.40752056371982337
1,21,7.346482072062511,9.671167098672864,0.6533014412502526
1,22,1.6111345992233583,5.864494991294407,0.3916391507915104
1,23,8.640652901245732,6.830160511240689,0.977340311656425
1,24,7.702684882857898,4.097226604297637,3.377841810918756
2,0,5.208775940565256,9.447568950952942,-0.3068665474654199
2,1,2.7104887231350823,1.3268117823253807,2.0826243557103723
2,2,8.998544602627565,1.265948968571033,2.495688836552838
2,3,1.9182506515384992,0.6451596641940913,1.3015361581033857
2,4,4.112885149031766,3.5429487822822976,1.359318866436892
2,5,4.9438182683895935,0.5767881983925234,0.9615884196405308
2,6,4.3216071351854195,8.49185471544183,-0.5374314815698167
2,7,7.414891499067531,7.309598451776941,0.4254627838841164
2,8,2.933434569045454,7.3743922164318185,0.0018608415350284124
2,9,9.234157411572657,8.197484996999464,1.191106359184874
2,10,1.4124509486869976,4.715070171198162,0.7069102755639013
2,11,9.69755485242697,5.052708679029616,2.3073679315682485
2,12,8.509962049448227,4.008244836922375,3.396173726219163
2,13,8.409604933667357,0.29784297136530036,2.069782325876582
2,14,9.201002580747334,5.88621027919015,1.6502283055867655
2,15,4.383870894482823,5.0249159293005965,0.3433634963165518
2,16,5.929283512498884,3.940780234193272,1.7495212853925122
2,17,0.8232877246920802,4.107426048382483,1.013722653869267
2,18,0.3380175575334601,6.6859083875978875,0.16942377453426766
2,19,6.336110310699167,7.562408822063091,-0.35984419752996466
2,20,2.6368507196223776,3.162040477931744,1.8294287283135453
2,21,2.6161024727411157,5.4956212865918195,0.4052644495099062
2,22,4.840806423370667,7.2224219403044065,-0.8258485958311554
2,23,2.335361646225593,8.165609315477498,0.012641227259672132
2,24,8.78970748899736,2.464077469956599,3.679732237137377
3,0,1.1891514104219536,9.56488537824102,0.4379173226474802
3,1,2.8243960549300606,9.114836285332956,-0.016873521553721415
3,2,3.5574828045390285,4.782975237929593,0.543404054793166
3,3,3.765326259087228,0.4031765403368297,1.1105254885989524
3,4,5.793207365418346,6.171373407532298,-0.47470647947011996
3,5,7.188969425525336,2.4144152534151075,3.3168979140685844
3,6,1.4856176804722825,1.7864131513376278,2.0245619360306617
3,7,8.302124697819515,9.540925179578341,1.0810784157957638
3,8,4.979147810494155,3.9985468423788593,1.1952635898021566
3,9,3.5177876727975717,1.9086197740385544,1.7815063753466365
3,10,0.47195214135986063,5.83309389782843,0.4644117314697801
3,11,1.0900253262655495,0.5210950475274316,1.4024214402461115
3,12,6.214280857535412,1.692946932630086,2.1509296307566736
3,13,3.5338556765315,6.879090697042494,-0.2920599721330617
3,14,0.4622303163015582,1.3259695758153862,1.2078781311421494
3,15,4.626192302081434,2.030310803854354,1.422074885157073
3,16,1.3540522531165138,7.430741421849024,0.14537473633945733
3,17,6.896912067509685,9.03219955741962,0.3111007585706168
3,18,7.469513915239675,6.4016668200545555,0.3679766401560295
3,19,0.6656830768660313,8.597842286590138,0.3677519483045497
3,20,1.1226778395816903,2.9583030413242986,1.6908694264911344
3,21,6.316239239311447,2.799918490565699,2.7285415290181527
3,22,8.482056113822638,8.685407249582575,1.1592918609661533
3,23,8.173173816212508,1.299014178680745,2.7967625938720118
3,24,6.5773730949003335,0.7783144028551234,1.808556246505987
