timestamp,experiment_name,stage_number,stage_name,agent_id,agent_name,mse,mae,rmse,r2_score,max_error,mean_uncertainty,coverage_95,num_test_samples,num_finite_samples,training_data_size,predictions_mean,predictions_std,true_values_mean,true_values_std,experiment_type,consensus_method,function_type,consensus_steps,final_mean_convergence,cycle
1753388410.943498,synthetic_sinusoidal_dac_comparison,1,Weighted_DAC_PoE_initial_training,0,Agent_1,6.194295406341553,1.6432859897613525,2.488834146009242,0.056232149871886516,7.729556560516357,0.8768855929374695,0.699999988079071,300,300,150,-0.1317271888256073,1.0940018892288208,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,,,
1753388410.943498,synthetic_sinusoidal_dac_comparison,1,Weighted_DAC_PoE_initial_training,1,Agent_2,5.639226913452148,1.6421087980270386,2.3747056477492423,0.14080281550519147,7.433549880981445,0.836384117603302,0.6433333158493042,300,300,150,0.19088256359100342,1.1084767580032349,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,,,
1753388410.943498,synthetic_sinusoidal_dac_comparison,1,Weighted_DAC_PoE_initial_training,2,Agent_3,6.969241619110107,1.8166300058364868,2.639932123958892,-0.06183929554407963,8.329167366027832,0.8331282734870911,0.6100000143051147,300,300,150,-0.037996746599674225,0.9141523241996765,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,,,
1753388410.943498,synthetic_sinusoidal_dac_comparison,1,Weighted_DAC_PoE_initial_training,3,Agent_4,3.6458325386047363,1.5759191513061523,1.9094063314561247,0.44451799898757827,4.495434284210205,0.909688413143158,0.5733333230018616,300,300,150,1.3829585313796997,1.179215908050537,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,,,
1753388410.9804978,synthetic_sinusoidal_dac_comparison,2,Weighted_DAC_PoE_first_consensus,0,Agent_1,4.817005157470703,1.5673907995224,2.194767677334142,0.26607717779743667,6.888859748840332,0.8768855929374695,0.6266666650772095,300,300,150,0.26032865047454834,0.7566325068473816,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,5.0,0.03963276743888855,
1753388410.9804978,synthetic_sinusoidal_dac_comparison,2,Weighted_DAC_PoE_first_consensus,1,Agent_2,4.9411234855651855,1.5849652290344238,2.2228638027475247,0.24716642120855992,7.007469654083252,0.836384117603302,0.6266666650772095,300,300,150,0.24731121957302094,0.750437319278717,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,5.0,0.03963276743888855,
1753388410.9804978,synthetic_sinusoidal_dac_comparison,2,Weighted_DAC_PoE_first_consensus,2,Agent_3,5.094039440155029,1.6212056875228882,2.25699788217779,0.22386803778565356,7.040101528167725,0.8331282734870911,0.5933333039283752,300,300,150,0.23667694628238678,0.6801623106002808,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,5.0,0.03963276743888855,
1753388410.9804978,synthetic_sinusoidal_dac_comparison,2,Weighted_DAC_PoE_first_consensus,3,Agent_4,4.492584228515625,1.5723226070404053,2.1195717087458084,0.3155062215272679,6.477334976196289,0.909688413143158,0.7233333587646484,300,300,150,0.45760926604270935,0.8160163164138794,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,5.0,0.03963276743888855,
1753388415.7992694,synthetic_sinusoidal_dac_comparison,3,Weighted_DAC_PoE_streaming_retrain_cycle_2,0,Agent_1,6.048525333404541,1.4788726568222046,2.4593749883668696,0.07844176353147592,7.874720096588135,1.018843412399292,0.8066666722297668,300,300,200,-0.15386544167995453,1.3193360567092896,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,,,2.0
1753388415.7992694,synthetic_sinusoidal_dac_comparison,3,Weighted_DAC_PoE_streaming_retrain_cycle_2,1,Agent_2,5.38551664352417,1.4709848165512085,2.3206715932083477,0.1794582958197254,7.3559794425964355,1.007672667503357,0.8033333420753479,300,300,200,0.2246779352426529,1.3620679378509521,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,,,2.0
1753388415.7992694,synthetic_sinusoidal_dac_comparison,3,Weighted_DAC_PoE_streaming_retrain_cycle_2,2,Agent_3,5.965225696563721,1.6180180311203003,2.442381153006983,0.0911333521681319,7.740128993988037,0.9899194240570068,0.7300000190734863,300,300,200,0.18428358435630798,1.1260212659835815,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,,,2.0
1753388415.7992694,synthetic_sinusoidal_dac_comparison,3,Weighted_DAC_PoE_streaming_retrain_cycle_2,3,Agent_4,2.498116970062256,1.2313097715377808,1.5805432515632896,0.619384887862739,4.387317657470703,1.1101188659667969,0.8100000023841858,300,300,200,1.4102790355682373,1.622296690940857,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,,,2.0
1753388415.8345056,synthetic_sinusoidal_dac_comparison,4,Weighted_DAC_PoE_streaming_consensus_cycle_2,0,Agent_1,3.8590917587280273,1.374051570892334,1.9644571155227664,0.4120256424465817,6.245441913604736,1.018843412399292,0.6633333563804626,300,300,200,0.3377058506011963,0.9833573698997498,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,3.0,,2.0
1753388415.8345056,synthetic_sinusoidal_dac_comparison,4,Weighted_DAC_PoE_streaming_consensus_cycle_2,1,Agent_2,4.303934574127197,1.415480136871338,2.0745926284760574,0.3442490117287148,6.830705642700195,1.007672667503357,0.6600000262260437,300,300,200,0.2505955994129181,0.9582564830780029,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,3.0,,2.0
1753388415.8345056,synthetic_sinusoidal_dac_comparison,4,Weighted_DAC_PoE_streaming_consensus_cycle_2,2,Agent_3,4.176215648651123,1.4578089714050293,2.0435791270834422,0.36370843090757876,6.437314987182617,0.9899194240570068,0.6766666769981384,300,300,200,0.3413331210613251,0.8783515095710754,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,3.0,,2.0
1753388415.8345056,synthetic_sinusoidal_dac_comparison,4,Weighted_DAC_PoE_streaming_consensus_cycle_2,3,Agent_4,3.2586469650268555,1.3788888454437256,1.8051722812592863,0.5035098906841353,5.2368388175964355,1.1101188659667969,0.7900000214576721,300,300,200,0.6706854104995728,1.0318100452423096,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,3.0,,2.0
1753388420.7251418,synthetic_sinusoidal_dac_comparison,5,Weighted_DAC_PoE_streaming_retrain_cycle_3,0,Agent_1,5.924770832061768,1.4615294933319092,2.434085214626178,0.09729709589939806,7.829466342926025,1.0896986722946167,0.8299999833106995,300,300,225,-0.14444269239902496,1.3596316576004028,1.0720391273498535,2.566187620162964,Weighted_DAC_PoE,weighted_dac_poe,sinusoidal,,,3.0
